time,V0,V1,V2,r0,r1,r2,mu_Ext_0,mu_Ext_1,mu_Ext_2,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,
3.4800,16.407,16.342,17.598,0.125,0.111,4.250,1506.510,1505.937,2096.600,5.181,5.352,-426.062,1.116,5.282,-424.024,2.713,21.229,-340.590,1085.639,1087.059,1776.820,118.253,122.172,122.182,13.165,13.198,13.061,
3.4900,16.479,16.406,17.619,0.250,0.111,4.100,1508.862,1504.959,2098.023,9.419,6.259,-410.344,2.150,6.123,-410.083,5.508,21.708,-326.780,1117.148,1103.497,1799.208,119.084,120.679,122.322,13.065,12.906,12.903,
3.5000,16.531,16.354,17.629,0.375,0.125,4.500,1511.614,1507.528,2102.265,14.891,6.985,-450.875,3.343,6.580,-449.896,8.107,24.455,-362.660,1085.115,1068.593,1775.117,124.653,124.848,125.842,13.537,13.373,13.266,
3.5100,16.462,16.340,17.566,0.000,0.139,4.300,1508.060,1507.138,2100.123,0.000,7.176,-431.562,0.000,7.243,-430.104,0.000,27.459,-344.580,1083.674,1084.277,1783.002,120.974,122.751,125.557,13.310,13.234,13.104,
3.5200,16.456,16.357,17.645,0.125,0.125,4.050,1514.633,1508.143,2101.685,5.020,6.200,-408.438,1.098,6.221,-405.257,2.794,24.179,-322.180,1117.417,1110.205,1806.478,117.794,120.008,122.583,13.199,13.099,13.010,
3.5300,16.520,16.404,17.640,0.250,0.153,4.500,1509.198,1507.874,2098.093,10.646,6.837,-450.719,2.250,6.757,-449.705,5.474,29.437,-360.340,1075.586,1066.810,1771.078,119.678,123.785,125.082,13.429,13.305,13.187,
3.5400,16.453,16.342,17.620,0.125,0.139,4.300,1511.665,1507.763,2100.477,4.922,6.601,-431.094,1.108,6.580,-430.476,2.754,27.567,-344.660,1092.471,1085.342,1787.724,124.453,122.251,124.929,13.323,13.205,13.163,
3.5500,16.588,16.435,17.679,0.750,0.125,4.200,1505.460,1507.420,2096.760,30.557,6.997,-416.844,6.908,6.483,-420.667,16.220,24.104,-336.400,1125.881,1099.868,1799.504,124.785,122.567,128.253,13.441,13.196,13.137,
3.5600,16.630,16.399,17.650,0.625,0.111,4.300,1507.705,1506.709,2100.831,22.582,5.742,-431.344,5.055,5.945,-430.542,13.547,21.937,-347.180,1099.606,1086.140,1786.935,119.528,124.367,127.390,13.402,13.235,13.166,
3.5700,16.599,16.359,17.630,0.250,0.111,4.200,1511.333,1506.959,2105.494,10.639,4.673,-416.031,2.355,4.619,-419.483,5.467,21.816,-334.240,1115.165,1094.931,1798.153,121.433,121.304,123.665,13.008,12.871,12.861,
3.5800,16.470,16.284,17.587,0.000,0.125,4.450,1510.677,1507.785,2103.044,0.000,6.235,-443.562,0.000,5.962,-444.142,0.000,25.157,-354.850,1073.911,1070.168,1776.112,123.743,123.733,125.312,13.278,13.320,13.200,
3.5900,16.424,16.307,17.586,0.000,0.167,4.300,1508.981,1506.562,2099.933,0.000,8.942,-428.500,0.000,8.808,-429.472,0.000,32.589,-346.040,1088.800,1085.357,1784.207,117.383,121.834,123.093,13.203,13.176,13.089,
3.6000,16.385,16.278,17.575,0.125,0.097,4.200,1505.707,1508.212,2100.961,5.206,4.736,-413.156,1.093,4.827,-419.910,2.923,18.238,-333.370,1102.721,1094.304,1789.536,120.120,120.260,127.125,13.358,13.394,13.180,
3.6100,16.446,16.336,17.601,0.250,0.111,4.450,1511.240,1507.446,2100.428,8.261,5.486,-447.312,2.013,5.665,-444.517,5.285,21.013,-355.800,1078.327,1071.326,1773.424,120.030,122.761,125.679,13.309,13.278,13.116,
3.6200,16.487,16.403,17.632,0.000,0.181,4.300,1508.165,1507.281,2098.097,0.000,8.438,-430.438,0.000,8.733,-429.073,0.000,34.769,-344.530,1086.165,1086.942,1788.336,120.973,122.225,124.049,13.255,13.218,13.211,
3.6300,16.529,16.431,17.642,0.375,0.111,4.000,1509.525,1507.755,2098.076,16.229,5.508,-395.812,3.371,5.343,-400.788,7.810,21.141,-324.160,1134.786,1115.058,1800.254,121.344,120.013,124.232,12.982,12.896,12.935,
3.6400,16.431,16.297,17.554,0.125,0.222,4.550,1506.152,1507.911,2100.408,4.903,10.771,-452.375,1.161,10.845,-454.878,2.828,43.173,-364.400,1066.894,1063.446,1776.818,124.970,123.374,125.965,13.624,13.618,13.424,
3.6500,16.449,16.332,17.675,0.250,0.111,4.350,1505.319,1505.411,2102.509,9.544,5.339,-434.312,2.215,5.168,-435.413,5.488,21.661,-346.180,1089.108,1079.596,1791.281,126.942,121.161,123.516,13.254,13.123,13.074,
3.6600,16.513,16.430,17.662,0.125,0.069,3.800,1509.164,1507.849,2100.109,4.753,3.451,-387.156,1.094,3.581,-379.771,2.531,13.378,-304.690,1129.915,1132.462,1809.958,118.743,118.080,121.242,12.980,12.854,12.824,
3.6700,16.574,16.491,17.640,0.375,0.069,4.200,1509.784,1506.991,2099.327,15.262,2.861,-416.812,3.401,2.927,-419.517,7.911,13.689,-336.190,1107.849,1093.213,1784.022,120.649,120.410,124.927,13.451,13.343,13.151,
3.6800,16.586,16.438,17.625,0.250,0.125,4.400,1506.742,1506.701,2097.029,9.799,6.380,-441.656,2.208,6.330,-439.729,5.380,24.334,-352.640,1084.805,1076.390,1776.189,120.677,123.164,127.585,13.808,13.700,13.462,
3.6900,16.507,16.438,17.643,0.125,0.125,4.250,1503.604,1507.414,2103.640,5.307,6.242,-431.500,1.135,6.295,-426.049,2.524,24.300,-341.460,1083.653,1088.796,1789.005,122.095,121.829,124.415,13.384,13.257,13.128,
3.7000,16.446,16.422,17.670,0.250,0.167,4.200,1508.552,1507.939,2102.736,10.404,8.470,-419.656,2.216,8.153,-418.306,5.447,32.494,-334.180,1107.654,1099.934,1806.180,121.360,119.522,125.913,13.068,12.948,12.967,
3.7100,16.469,16.391,17.668,0.000,0.125,4.200,1503.505,1506.147,2102.297,0.000,6.352,-419.375,0.000,6.275,-420.128,0.000,24.226,-336.960,1089.986,1091.822,1787.963,117.953,122.223,127.982,13.090,13.071,12.983,
3.7200,16.433,16.469,17.654,0.125,0.069,4.300,1500.390,1507.317,2102.723,4.962,3.095,-432.531,1.131,3.167,-430.142,2.686,13.061,-344.510,1074.062,1081.459,1774.534,116.271,122.261,122.510,13.194,13.180,13.030,
3.7300,16.394,16.420,17.624,0.000,0.194,4.100,1504.904,1508.582,2101.548,0.000,9.991,-411.000,0.000,10.246,-411.229,0.000,37.483,-329.660,1106.108,1107.899,1809.897,117.291,121.830,122.714,13.016,12.967,13.039,
3.7400,16.406,16.408,17.638,0.250,0.181,4.300,1510.343,1507.775,2095.199,9.958,8.700,-432.562,2.266,8.409,-428.667,5.420,35.626,-343.550,1095.368,1088.873,1788.956,122.908,121.299,126.378,13.284,13.180,13.133,
3.7500,16.433,16.406,17.666,0.125,0.125,4.250,1505.209,1508.052,2100.428,4.304,6.878,-426.500,1.124,7.024,-424.993,2.700,23.456,-338.760,1089.700,1090.692,1785.779,121.990,122.211,123.906,13.663,13.598,13.310,
3.7600,16.440,16.432,17.653,0.000,0.167,4.300,1508.029,1508.689,2098.527,0.000,8.001,-429.344,0.000,8.391,-431.368,0.000,31.495,-345.650,1086.860,1085.882,1784.527,117.748,123.556,127.185,12.996,13.078,13.063,
3.7700,16.453,16.393,17.620,0.125,0.139,4.250,1510.816,1508.057,2097.756,4.740,6.905,-423.938,1.104,6.744,-426.087,2.734,26.453,-341.660,1099.617,1091.060,1790.697,123.942,120.839,122.371,13.183,13.089,13.056,
3.7800,16.485,16.415,17.635,0.250,0.125,4.250,1505.532,1506.564,2094.595,10.561,6.016,-423.875,2.251,5.789,-425.944,5.177,24.725,-336.440,1098.083,1088.801,1788.854,122.964,121.487,124.751,13.050,12.965,12.980,
3.7900,16.509,16.401,17.680,0.125,0.181,4.200,1504.419,1507.404,2098.385,5.327,8.302,-419.750,1.071,8.177,-421.951,2.788,35.060,-336.340,1098.469,1094.625,1799.325,120.398,122.838,122.363,13.143,13.110,13.100,
3.8000,16.457,16.406,17.657,0.125,0.111,4.250,1506.632,1506.283,2102.158,5.176,4.901,-426.562,1.125,4.935,-423.007,2.605,21.100,-339.210,1089.747,1088.973,1785.176,121.349,122.107,123.881,13.147,13.086,13.002,
3.8100,16.460,16.452,17.655,0.000,0.139,4.200,1504.894,1507.407,2098.855,0.000,6.373,-420.719,0.000,6.435,-421.448,0.000,28.154,-336.340,1090.365,1092.065,1789.143,121.740,121.337,125.572,13.167,13.175,13.050,
3.8200,16.370,16.346,17.579,0.000,0.139,4.400,1504.557,1506.969,2100.066,0.000,6.775,-437.281,0.000,6.896,-439.174,0.000,26.852,-350.680,1074.858,1075.585,1780.044,123.147,121.639,123.723,13.211,13.191,13.128,
3.8300,16.363,16.361,17.610,0.000,0.125,4.100,1505.801,1506.976,2096.693,0.000,6.280,-410.188,0.000,6.343,-407.899,0.000,23.827,-329.460,1101.452,1105.006,1789.143,121.376,122.521,120.798,13.040,13.035,12.973,
3.8400,16.472,16.481,17.692,0.250,0.139,4.350,1506.078,1507.423,2100.649,10.904,7.307,-441.156,2.288,7.034,-434.868,5.562,27.466,-346.400,1083.575,1082.291,1789.194,120.380,121.798,127.157,13.431,13.289,13.194,
3.8500,16.445,16.457,17.662,0.125,0.153,4.050,1504.479,1506.949,2098.794,4.546,7.973,-409.219,1.041,8.124,-404.955,2.747,29.849,-326.090,1107.779,1111.158,1805.300,123.580,120.732,121.739,13.209,13.158,13.085,
3.8600,16.464,16.454,17.704,0.000,0.208,4.200,1508.653,1507.166,2097.523,0.000,9.974,-416.438,0.000,10.194,-421.951,0.000,39.946,-335.260,1101.574,1094.736,1799.031,125.248,124.095,124.140,13.368,13.406,13.219,
3.8700,16.363,16.323,17.660,0.375,0.181,4.600,1506.600,1508.069,2099.364,15.147,8.732,-465.031,3.179,8.723,-460.142,8.161,35.390,-366.950,1065.927,1060.382,1778.544,122.703,123.734,126.111,13.758,13.571,13.398,
3.8800,16.408,16.394,17.692,0.000,0.181,4.300,1504.261,1506.911,2100.032,0.000,9.450,-434.781,0.000,9.400,-430.715,0.000,35.154,-345.140,1079.065,1085.714,1790.647,122.734,121.909,128.202,13.263,13.164,13.124,
3.8900,16.355,16.356,17.626,0.000,0.139,4.050,1505.309,1507.156,2096.948,0.000,6.894,-402.688,0.000,7.196,-405.490,0.000,26.629,-323.340,1108.798,1108.078,1796.727,122.993,121.010,125.175,12.893,12.940,12.931,
3.9000,16.452,16.473,17.646,0.125,0.056,4.000,1500.202,1507.869,2097.385,4.662,2.724,-403.031,1.069,2.830,-399.760,2.659,10.975,-320.420,1104.674,1112.038,1791.687,122.593,117.958,124.915,13.029,12.975,12.881,
3.9100,16.444,16.441,17.627,0.375,0.167,4.450,1504.598,1506.703,2098.805,14.328,7.297,-445.562,3.277,7.485,-442.167,8.080,31.698,-358.520,1080.931,1075.685,1780.825,122.879,126.510,124.543,13.607,13.450,13.332,
3.9200,16.414,16.432,17.640,0.250,0.125,4.300,1503.360,1507.447,2106.401,10.098,6.441,-434.094,2.265,6.333,-429.104,5.474,24.185,-343.310,1084.581,1086.749,1792.703,123.168,121.870,126.403,13.318,13.190,13.073,
3.9300,16.467,16.464,17.692,0.000,0.139,4.100,1507.187,1506.363,2097.913,0.000,6.513,-409.375,0.000,6.322,-411.212,0.000,27.466,-327.160,1105.309,1101.405,1797.159,120.344,120.636,123.333,13.020,13.028,12.974,
3.9400,16.403,16.394,17.647,0.000,0.125,4.500,1503.777,1506.805,2098.288,0.000,6.025,-447.062,0.000,6.157,-451.365,0.000,24.658,-355.710,1062.777,1061.634,1768.161,123.781,124.173,129.364,13.316,13.388,13.180,
3.9500,16.400,16.389,17.665,0.250,0.167,4.050,1503.520,1506.448,2102.436,8.994,7.430,-411.031,2.044,7.679,-406.521,5.454,32.555,-324.620,1109.222,1110.080,1816.953,117.195,120.544,122.448,13.250,13.092,13.069,
3.9600,16.369,16.369,17.641,0.000,0.069,4.150,1510.863,1508.593,2100.209,0.000,3.295,-413.781,0.000,3.374,-414.497,0.000,13.669,-332.650,1100.343,1097.333,1780.498,119.494,119.933,121.622,12.899,12.911,12.863,
3.9700,16.552,16.482,17.641,0.250,0.153,4.400,1510.113,1506.550,2099.603,8.786,7.028,-435.312,2.099,7.049,-440.944,5.656,29.612,-352.590,1090.669,1074.868,1783.051,119.643,122.910,123.896,13.337,13.300,13.220,
3.9800,16.540,16.446,17.662,0.000,0.111,4.050,1506.930,1507.389,2097.657,0.000,5.402,-410.219,0.000,5.423,-406.243,0.000,21.580,-322.560,1102.313,1106.753,1797.352,123.581,120.268,122.143,12.990,12.985,12.920,
3.9900,16.379,16.332,17.661,0.125,0.250,4.550,1506.144,1506.346,2102.040,4.490,12.258,-451.500,1.036,12.084,-452.497,2.680,49.525,-363.670,1071.392,1066.969,1790.575,123.974,125.021,129.505,13.458,13.442,13.366,
4.0000,16.393,16.343,17.669,0.125,0.139,4.000,1511.429,1507.374,2099.907,4.451,6.828,-403.844,1.010,6.832,-400.969,2.794,26.939,-318.020,1118.102,1113.503,1809.231,119.287,119.752,122.785,12.903,12.854,12.858,
